page_url,api_url,brand_id,brand_name,corp_name,category_large,category_middle,year,startup_cost_만원,franchise_fee_만원,education_fee_만원,deposit_만원,other_cost_만원,avg_sales_만원,avg_sales_per_area_만원,store_count,new_store_count,contract_end_count,contract_cancel_count,name_change_count,closure_rate_percent,interior_area_평,interior_cost_min_만원,interior_cost_max_만원,interior_cost_mid_만원,business_start_date,business_years,store_count_percentile,avg_sales_percentile,total_cost_percentile,industry_avg_sales_만원,industry_avg_total_cost_만원
https://jshj.net/brands/%EB%B6%88%EC%B4%8C%EB%91%90%EB%A7%88%EB%A6%AC%EC%B9%98%ED%82%A8-BRD_20080300042,https://api.jshj.net/api/brands/BRD_20080300042,BRD_20080300042,불촌두마리치킨,신미푸드시스템,외식,치킨,2023,26650,2200,1650,1000,21800,74538,7235,10,0,1,0,0,10,8,7600,8400,8000,20030226,21년 3개월,70,87,7,114849,59899
https://jshj.net/brands/%EC%86%8C%EB%8B%B4%EC%B9%98%ED%82%A8-BRD_20120100108,https://api.jshj.net/api/brands/BRD_20120100108,BRD_20120100108,소담치킨,(주)정성푸드마스타,외식,치킨,2023,58300,5500,2200,0,50600,128481,5995,7,0,0,1,0,14.29,10,18000,21000,19500,20120217,12년 3개월,70,72,69,114849,59899
https://jshj.net/brands/%EC%88%98%EC%83%81%ED%95%9C%EB%A7%A5%EC%A3%BC%EC%B9%98%ED%82%A8-BRD_20231665,https://api.jshj.net/api/brands/BRD_20231665,BRD_20231665,수상한맥주&치킨,제이에이치유통,외식,치킨,2023,79000,3300,2200,2000,71500,0,0,0,0,0,0,0,,20,37000,42000,39500,20230110,1년 4개월,70,27,83,114849,59899
https://jshj.net/brands/%EC%B0%90%EB%8F%84%EB%A6%AC%EB%8F%84%EB%A6%AC%EB%8B%AD%EB%8F%84%EB%A6%AC-BRD_20201063,https://api.jshj.net/api/brands/BRD_20201063,BRD_20201063,찐도리도리닭도리,제이와이컴퍼니,외식,치킨,2023,31850,2200,3300,500,25850,124315,8357,8,0,8,0,1,100,10,13000,15000,14000,20190820,4년 9개월,70,56,15,114849,59899
https://jshj.net/brands/%EC%95%84%EC%9D%B4%EC%BB%A4%EB%B2%84%EA%B1%B0%EC%B9%98%ED%82%A8-BRD_20170466,https://api.jshj.net/api/brands/BRD_20170466,BRD_20170466,아이커버거&치킨,아이커유통,외식,치킨,2023,25750,2200,2200,1000,20350,0,0,4,0,0,1,0,25,8,14000,16000,15000,20170311,7년 2개월,70,,7,114849,59899
https://jshj.net/brands/%EB%B0%A9%EB%B0%A9%ED%8C%8C%EB%8B%AD-BRD_20220003,https://api.jshj.net/api/brands/BRD_20220003,BRD_20220003,방방파닭,방방파닭닭발,외식,치킨,2023,52600,11000,2200,2000,37400,0,0,5,1,0,0,0,0,20,20000,23000,21500,20190108,5년 4개월,70,,56,114849,59899
https://jshj.net/brands/%EB%B2%94%ED%94%84%EB%A6%AC%EC%B9%B4%EC%9D%B8%EC%83%9D%EC%B9%98%ED%82%A8-BRD_20180733,https://api.jshj.net/api/brands/BRD_20180733,BRD_20180733,범프리카인생치킨,(주)비에프씨,외식,치킨,2023,38060,5500,5500,0,27060,242150,18920,45,1,14,0,6,31.11,10,9400,10400,9900,20180112,6년 4개월,70,37,26,114849,59899
https://jshj.net/brands/%EC%98%81%EB%8F%84%ED%86%B5%EB%8B%AD-BRD_20212050,https://api.jshj.net/api/brands/BRD_20212050,BRD_20212050,영도통닭,영도통닭,외식,치킨,2023,58200,3300,2200,1000,51700,259046,20315,5,2,0,0,0,0,15,21000,24000,22500,20210710,2년 10개월,70,23,63,114849,59899
https://jshj.net/brands/%EC%82%AC%EB%B0%94%EC%82%AC%EB%B0%94%EC%B9%98%ED%82%A8%EB%B9%84%EC%96%B4-BRD_20080200049,https://api.jshj.net/api/brands/BRD_20080200049,BRD_20080200049,사바사바치킨&비어,(주)마세다린,외식,치킨,2024,52100,5500,3300,3300,40000,496908,13215,4,0,0,1,0,25,20,31000,35000,33000,19710727,1년 6개월,73,3,56,114849,59899
https://jshj.net/brands/%EC%B9%98%EC%B9%B5%EC%B9%98%EC%B9%B5-BRD_20201111,https://api.jshj.net/api/brands/BRD_20201111,BRD_20201111,치칵치칵,치칵치칵,외식,치킨,2025,,,,,,176571,8940,4,0,0,1,0,25,15,23000,26000,24500,20180620,,73,50,55,114849,59899
https://jshj.net/brands/%EB%8B%A4%EC%BD%94%EA%B8%B0-BRD_20200938,https://api.jshj.net/api/brands/BRD_20200938,BRD_20200938,다코기,한세에프앤비,외식,치킨,2025,,,,,,368897,22134,4,1,0,0,0,0,20,33000,37000,35000,20180313,,73,12,84,114849,59899
https://jshj.net/brands/%EC%98%AC%EB%B0%94%EB%A5%B8%20%EB%8B%AD%EA%B0%95%EC%A0%95-BRD_20200912,https://api.jshj.net/api/brands/BRD_20200912,BRD_20200912,올바른 닭강정,(주)대경축산,외식,치킨,2023,36200,5500,2200,1000,27500,0,0,4,1,0,1,0,25,10,12000,14000,13000,20200820,3년 9개월,73,,24,114849,59899
https://jshj.net/brands/%EB%8F%84%EB%A5%B8%EA%B3%84-BRD_20212724,https://api.jshj.net/api/brands/BRD_20212724,BRD_20212724,도른계,(주)대한푸드,외식,치킨,2023,86900,7700,5500,0,73700,0,0,0,0,0,0,0,,15,28000,31000,29500,20230706,0년 0개월,73,1,86,114849,59899
https://jshj.net/brands/%EC%95%84%EC%88%98%EB%9D%BC%EC%B9%98%ED%82%A8-BRD_20200202,https://api.jshj.net/api/brands/BRD_20200202,BRD_20200202,아수라치킨,(주)바른정,외식,치킨,2025,,,,,,0,0,0,0,0,4,0,,10,15000,17000,16000,20200417,,73,67,37,114849,59899
https://jshj.net/brands/%ED%8C%8C%EB%8B%AD%EC%B0%B8%EC%9E%98%ED%95%98%EB%8A%94%EC%A7%91-BRD_20240965,https://api.jshj.net/api/brands/BRD_20240965,BRD_20240965,파닭참잘하는집,제이엠씨에프앤비,외식,치킨,2025,,,,,,0,0,4,4,0,0,0,0,,,,,None,,73,,67,114849,59899
https://jshj.net/brands/%EC%88%9C%EC%82%B4%EB%A7%8C%201%EB%93%B1%EC%B9%98%ED%82%A8-BRD_20213775,https://api.jshj.net/api/brands/BRD_20213775,BRD_20213775,순살만 1등치킨,(주)콕에프씨,외식,치킨,2023,35150,5500,2200,2000,25450,105323,9575,4,4,0,0,0,0,10,14000,16000,15000,20220701,1년 10개월,73,78,21,114849,59899
https://jshj.net/brands/%EB%95%A1%ED%81%90%EB%A7%98%EC%B9%98%ED%82%A8-BRD_20190774,https://api.jshj.net/api/brands/BRD_20190774,BRD_20190774,땡큐맘치킨,(주)이루에프씨,외식,치킨,2023,49400,5500,3300,1000,39600,137130,10548,9,1,0,3,0,33.33,,,,,20091116,14년 6개월,73,77,50,114849,59899
https://jshj.net/brands/%EA%B0%80%EB%A7%88%EC%86%A5%EC%98%9B%EB%82%A0%EC%8B%9C%EA%B3%A8%ED%86%B5%EB%8B%AD-BRD_20180898,https://api.jshj.net/api/brands/BRD_20180898,BRD_20180898,가마솥옛날시골통닭,옛날시골통닭,외식,치킨,2023,51600,3300,3300,1000,44000,0,0,4,0,0,0,0,0,20,20000,23000,21500,20180103,6년 4개월,73,,54,114849,59899
https://jshj.net/brands/%EB%A8%BC%EC%B9%98%ED%82%A8-BRD_20215514,https://api.jshj.net/api/brands/BRD_20215514,BRD_20215514,먼치킨,㈜미트코리아,외식,치킨,2025,,,,,,0,0,1,1,0,4,0,400,,,,,20210115,,73,,78,114849,59899
https://jshj.net/brands/%EC%82%BC%EC%96%B5%EB%8B%AD%EA%B0%95%EC%A0%95-BRD_20215672,https://api.jshj.net/api/brands/BRD_20215672,BRD_20215672,삼억닭강정,도움,외식,치킨,2024,30800,3300,2200,0,25300,0,0,0,0,0,0,0,,10,13000,15000,14000,None,0년 0개월,73,,13,114849,59899
https://jshj.net/brands/%EC%95%84%EB%A7%9B%EB%82%98%EC%97%B0%EC%B0%A8%EB%8F%88-BRD_20180173,https://api.jshj.net/api/brands/BRD_20180173,BRD_20180173,아맛나&연차돈,아맛나앤연차돈본점,외식,치킨,2023,15970,3300,2200,2000,8470,145454,13722,5,0,0,0,0,0,5,0,0,0,20180208,6년 3개월,73,,3,114849,59899
https://jshj.net/brands/%EA%B7%B8%EC%8B%9C%EC%A0%88%EC%98%9B%EB%82%A0%ED%86%B5%EB%8B%AD-BRD_20170550,https://api.jshj.net/api/brands/BRD_20170550,BRD_20170550,그시절옛날통닭,제이에프앤씨,외식,치킨,2024,44570,5500,1100,2000,35970,85341,4063,5,0,0,0,0,0,15,23000,26000,24500,20170302,8년 0개월,73,,39,114849,59899
https://jshj.net/brands/%ED%8C%94%ED%98%B8%ED%86%B5%EB%8B%AD-BRD_20220881,https://api.jshj.net/api/brands/BRD_20220881,BRD_20220881,팔호통닭,팔호통닭,외식,치킨,2023,73600,5500,3300,1000,63800,0,0,2,2,0,0,0,0,15,33000,37000,35000,20221024,0년 0개월,73,68,79,114849,59899
https://jshj.net/brands/%EB%A7%8C%EA%B3%84%EC%B9%98%ED%82%A8-BRD_20241138,https://api.jshj.net/api/brands/BRD_20241138,BRD_20241138,만계치킨,만계치킨조대점(본점),외식,치킨,2024,83400,5500,2200,2000,73700,0,0,3,0,0,0,0,0,30,47000,52000,49500,20131115,11년 4개월,73,,85,114849,59899
https://jshj.net/brands/836%EC%88%AF%EB%B6%88%EB%B0%94%EB%B2%A0%ED%81%90%EC%B9%98%ED%82%A8-BRD_20161154,https://api.jshj.net/api/brands/BRD_20161154,BRD_20161154,836숯불바베큐치킨,팔삼육산업(주),외식,치킨,2023,35660,3300,2200,2000,28160,135642,1975,8,0,0,1,0,12.5,15,20000,23000,21500,20160530,8년 0개월,73,63,23,114849,59899
https://jshj.net/brands/%EC%9A%B8%ED%86%B5%EC%B9%98%ED%82%A8-BRD_20161048,https://api.jshj.net/api/brands/BRD_20161048,BRD_20161048,울통치킨,더블유(W)-푸드,외식,치킨,2023,74600,5500,3300,2000,63800,184349,7090,6,1,0,0,0,0,15,31000,35000,33000,20170408,7년 1개월,73,,81,114849,59899
https://jshj.net/brands/%EB%B0%A4%EC%83%88%EC%9A%B0%EB%8A%94%20%EB%8B%AD-BRD_20160062,https://api.jshj.net/api/brands/BRD_20160062,BRD_20160062,밤새우는 닭,(주)맛잇는회사,외식,치킨,2023,168000,5500,5500,3000,154000,0,0,2,0,0,3,0,150,30,62000,69000,65500,20161031,7년 7개월,73,,100,114849,59899
https://jshj.net/brands/%EB%8C%80%EC%B2%9C%ED%95%9C%EB%B0%A9%ED%86%B5%EB%8B%AD-BRD_20230531,https://api.jshj.net/api/brands/BRD_20230531,BRD_20230531,대천한방통닭,대천한방통닭,외식,치킨,2023,119700,5500,3300,2000,108900,0,0,0,0,0,0,0,,50,62000,69000,65500,20230221,1년 3개월,73,2,96,114849,59899
https://jshj.net/brands/%EA%B0%80%EB%A7%88%EC%86%A5%EA%B3%A8%EB%AA%A9%ED%86%B5%EB%8B%AD-BRD_20230765,https://api.jshj.net/api/brands/BRD_20230765,BRD_20230765,가마솥골목통닭,골목통닭,외식,치킨,2023,41800,5500,2200,0,34100,0,0,0,0,0,0,0,,10,20000,23000,21500,20230102,0년 0개월,73,,35,114849,59899
https://jshj.net/brands/%EA%BC%AC%EA%BC%AC%EB%AC%B4%20%EC%88%AF%EB%B6%88%EC%B9%98%ED%82%A8-BRD_20231095,https://api.jshj.net/api/brands/BRD_20231095,BRD_20231095,꼬꼬무 숯불치킨,(주)정성컴퍼니,외식,치킨,2025,,,,,,236564,13005,6,6,0,4,3,66.67,10,15000,17000,16000,20230510,,73,,34,114849,59899
https://jshj.net/brands/%ED%95%B4%EB%9C%B0%EB%8B%AD-BRD_20140032,https://api.jshj.net/api/brands/BRD_20140032,BRD_20140032,해뜰닭,푸드삼성,외식,치킨,2023,32305,2200,1100,2000,27005,0,0,4,0,0,3,0,75,10,15000,17000,16000,20100917,13년 8개월,73,,16,114849,59899
https://jshj.net/brands/%EB%A7%A5%EC%93%B0(MEXX)%EC%84%B8%EA%B3%84%EC%B9%98%ED%82%A8-BRD_20130144,https://api.jshj.net/api/brands/BRD_20130144,BRD_20130144,맥쓰(MEXX)세계치킨,(주)더블류스텔라,외식,치킨,2023,92000,7700,3300,3000,78000,232621,9529,5,0,3,0,0,60,15,22000,25000,23500,20120803,11년 9개월,73,65,91,114849,59899
https://jshj.net/brands/%EB%98%90%EC%9D%B4%EC%8A%A4%EC%B9%98%ED%82%A8%EC%B0%9C%EB%8B%AD-BRD_20241287,https://api.jshj.net/api/brands/BRD_20241287,BRD_20241287,또이스치킨찜닭,DH유통,외식,치킨,2024,95800,2200,5500,10000,78100,0,0,4,0,0,0,0,0,20,27000,30000,28500,20190101,6년 2개월,73,,90,114849,59899
https://jshj.net/brands/%EC%9D%98%EC%B6%98%EC%88%AF%EB%B6%88%EB%8B%AD%EA%B0%88%EB%B9%84-BRD_20201614,https://api.jshj.net/api/brands/BRD_20201614,BRD_20201614,의춘숯불닭갈비,의춘숯불닭갈비,외식,치킨,2023,71730,5500,3300,1000,61930,0,0,4,0,0,1,0,25,20,31000,35000,33000,20200410,4년 1개월,73,,76,114849,59899
https://jshj.net/brands/%EA%BE%BC%EB%8B%AD%EA%BE%BC%EB%8D%95(KoondakKoonduck)-BRD_20110300048,https://api.jshj.net/api/brands/BRD_20110300048,BRD_20110300048,꾼닭&꾼덕(Koondak&Koonduck),(주)일영이푸드(102FOOD),외식,치킨,2023,112550,9900,2200,2000,98450,0,0,4,0,1,0,0,25,30,47000,52000,49500,20110501,13년 0개월,73,55,94,114849,59899
https://jshj.net/brands/%ED%9E%88%EB%8F%99%EC%9D%B4%EC%B9%98%ED%82%A8-BRD_20211097,https://api.jshj.net/api/brands/BRD_20211097,BRD_20211097,히동이치킨,히동이치킨,외식,치킨,2024,34705,5500,1100,0,28105,34000,3619,4,3,0,0,0,0,10,12000,14000,13000,20221114,2년 4개월,73,23,20,114849,59899
https://jshj.net/brands/%EA%B8%88%EB%8F%99%EC%9D%B4%EB%91%90%EB%A7%88%EB%A6%AC%EC%B9%98%ED%82%A8-BRD_20190243,https://api.jshj.net/api/brands/BRD_20190243,BRD_20190243,금동이두마리치킨,금동이푸드,외식,치킨,2023,37100,3850,2200,2000,29050,296324,23282,3,0,0,0,0,0,10,10000,12000,11000,20190901,4년 8개월,80,22,26,114849,59899
https://jshj.net/brands/%EB%AD%90%EA%BC%AC%EB%AD%90%EA%BC%AC-BRD_20190062,https://api.jshj.net/api/brands/BRD_20190062,BRD_20190062,뭐꼬뭐꼬,뭐꼬뭐꼬플러스,외식,치킨,2023,99350,5500,3300,2000,88550,195228,14642,3,0,0,0,0,0,,,,,20150707,8년 10개월,80,45,91,114849,59899
https://jshj.net/brands/%EC%A0%84%EA%B8%B0%EA%B5%AC%EC%9D%B47%ED%98%B8-BRD_20212018,https://api.jshj.net/api/brands/BRD_20212018,BRD_20212018,전기구이7호,전기구이7호,외식,치킨,2023,38090,1100,1100,3000,32890,0,0,3,0,0,0,0,0,15,23000,26000,24500,20210607,2년 11개월,80,,27,114849,59899
https://jshj.net/brands/%EC%86%8D%EC%B4%88%ED%95%A0%EB%A7%A4%20%EB%8B%AD%EA%B0%95%EC%A0%95-BRD_20215453,https://api.jshj.net/api/brands/BRD_20215453,BRD_20215453,속초할매 닭강정,(주)정다함,외식,치킨,2023,30700,2200,2200,1000,25300,0,0,3,2,0,0,0,0,1,23000,26000,24500,None,0년 0개월,80,,13,114849,59899
https://jshj.net/brands/%EB%9D%BD%EC%8A%A4%ED%83%80%EC%B9%98%ED%82%A8%20(ROKSTAR%20CHICKEN)-BRD_20201530,https://api.jshj.net/api/brands/BRD_20201530,BRD_20201530,락스타치킨 (ROKSTAR CHICKEN),락스타치킨코리아㈜,외식,치킨,2025,,,,,,0,0,1,1,0,0,0,0,30,72000,80000,76000,None,,80,4,89,114849,59899
https://jshj.net/brands/%EB%8B%AD%EA%B9%A1-BRD_20180678,https://api.jshj.net/api/brands/BRD_20180678,BRD_20180678,닭깡,네비스푸드,외식,치킨,2025,,,,,,40782,4562,3,0,3,0,0,100,10,15000,17000,16000,20120613,,80,94,17,114849,59899
https://jshj.net/brands/%EC%97%A0%EC%97%90%ED%94%84%EC%94%A8%20%EB%A9%95%EC%8B%9C%EC%B9%B8%EC%B9%98%ED%82%A8(MFC%20%EB%A9%95%EC%8B%9C%EC%B9%B8%EC%B9%98%ED%82%A8)-BRD_20180614,https://api.jshj.net/api/brands/BRD_20180614,BRD_20180614,엠에프씨 멕시칸치킨(MFC 멕시칸치킨),나루에프엔비,외식,치킨,2023,42100,5500,3300,3000,30300,113883,7639,5,0,2,0,0,40,10,21000,24000,22500,20180208,6년 3개월,80,69,49,114849,59899
https://jshj.net/brands/%EB%AA%85%EB%9E%91%ED%95%9C%EC%B0%9C%EB%8B%AD-BRD_20171288,https://api.jshj.net/api/brands/BRD_20171288,BRD_20171288,명랑한찜닭,그레이프컴퍼니(주),외식,치킨,2023,54720,1100,1100,0,52520,85626,5792,29,19,0,25,0,86.21,15,28000,31000,29500,20170420,7년 1개월,80,26,59,114849,59899
https://jshj.net/brands/%EA%BD%89%EC%B0%AC%EC%8C%80%ED%86%B5%EB%8B%AD-BRD_20171221,https://api.jshj.net/api/brands/BRD_20171221,BRD_20171221,꽉찬쌀통닭,(주)채움푸드,외식,치킨,2023,7458,0,2200,1000,4258,0,0,0,0,0,0,0,,20,0,0,0,20230310,1년 2개월,80,99,1,114849,59899
https://jshj.net/brands/%EB%8F%99%EC%88%98%EB%84%A4%ED%86%B5%EB%8B%AD-BRD_20171213,https://api.jshj.net/api/brands/BRD_20171213,BRD_20171213,동수네통닭,평리동칠리동수네통닭,외식,치킨,2023,67980,5500,2200,0,60280,0,0,1,0,0,1,0,100,20,41000,46000,43500,20000701,23년 10개월,80,,76,114849,59899
https://jshj.net/brands/%EC%9B%90%ED%9D%A5%EB%8B%AD%EB%B0%9C%ED%86%B5%EB%8B%AD-BRD_20170364,https://api.jshj.net/api/brands/BRD_20170364,BRD_20170364,원흥닭발통닭,원흥닭발통닭,외식,치킨,2023,46900,5500,3300,2000,36100,0,0,2,0,0,0,0,0,10,15000,17000,16000,20170201,7년 3개월,80,46,44,114849,59899
https://jshj.net/brands/%EC%B9%98%ED%82%A8%EC%97%90%EA%BC%AC%EC%B9%98%EB%8B%A4-BRD_20220883,https://api.jshj.net/api/brands/BRD_20220883,BRD_20220883,치킨에꼬치다,치킨에꼬치다,외식,치킨,2024,64300,5500,3300,2000,53500,0,0,2,0,0,0,0,0,,,,,20210601,3년 9개월,80,32,70,114849,59899
https://jshj.net/brands/%EB%86%8D%EB%B6%80%EC%B9%98%ED%82%A8-BRD_20160699,https://api.jshj.net/api/brands/BRD_20160699,BRD_20160699,농부치킨,(주)참이맛,외식,치킨,2023,45900,2200,3300,2000,38400,161461,4665,3,0,0,2,0,66.67,10,20000,23000,21500,20160601,7년 11개월,80,34,42,114849,59899
https://jshj.net/brands/%EB%8B%AC%EB%9E%98%EA%B3%A0%ED%86%B5%EB%8B%AD%20%EC%9D%84%EC%A7%80%EB%A1%9C%EA%B3%A8%EB%B1%85%EC%9D%B4-BRD_20230511,https://api.jshj.net/api/brands/BRD_20230511,BRD_20230511,달래고통닭 을지로골뱅이,달래고,외식,치킨,2023,107050,5500,3300,2000,96250,0,0,0,0,0,0,0,,20,48000,53000,50500,20230507,0년 0개월,80,13,93,114849,59899
https://jshj.net/brands/%EB%A7%9B%EC%B4%88%ED%99%94%EB%8B%AD-BRD_20230589,https://api.jshj.net/api/brands/BRD_20230589,BRD_20230589,맛초화닭,넥스트유(주),외식,치킨,2023,43570,3300,2200,1000,37070,0,0,0,0,0,0,0,,10,16000,18000,17000,20230425,0년 0개월,80,23,37,114849,59899
https://jshj.net/brands/%ED%98%81%EA%B3%84%EC%B9%98%ED%82%A8-BRD_20210782,https://api.jshj.net/api/brands/BRD_20210782,BRD_20210782,혁계치킨,맛미르에프엔비,외식,치킨,2024,91200,3300,2200,1000,84700,0,0,4,1,0,0,0,0,30,47000,52000,49500,20210819,3년 7개월,80,,88,114849,59899
https://jshj.net/brands/%ED%98%B8%ED%98%B8%EB%8B%AD%EB%B0%9C-BRD_20140380,https://api.jshj.net/api/brands/BRD_20140380,BRD_20140380,호호닭발,(주)제이앤엠푸드,외식,치킨,2023,84600,16500,5500,5000,57600,0,0,4,0,0,0,0,0,20,31000,35000,33000,20140401,10년 1개월,80,49,85,114849,59899
https://jshj.net/brands/%EB%8B%B9%EC%8B%A0%EC%9D%B4%EC%84%A0%ED%83%9D%ED%95%9C%EC%9D%B8%EC%83%9D%EC%B9%98%ED%82%A8-BRD_20231459,https://api.jshj.net/api/brands/BRD_20231459,BRD_20231459,당신이선택한인생치킨,(주)케이알지,외식,치킨,2025,,,,,,265061,27420,3,1,0,2,0,66.67,,,,,20210809,,80,28,6,114849,59899
https://jshj.net/brands/%EB%8D%94%EA%B3%A0%EB%B4%89%EB%83%89%EB%A9%B4%EC%95%A4%EB%A7%8C%EB%91%90-BRD_20201080,https://api.jshj.net/api/brands/BRD_20201080,BRD_20201080,더고봉냉면앤만두,(주)올림엔터프라이즈,외식,치킨,2024,42800,5500,3300,1000,33000,3228,96,3,3,0,0,0,0,10,19000,21000,20000,None,0년 0개월,80,98,35,114849,59899
https://jshj.net/brands/%EB%A6%AC%EA%B5%BC%EC%88%AF%EB%B6%88%EC%B9%98%ED%82%A8-BRD_20211036,https://api.jshj.net/api/brands/BRD_20211036,BRD_20211036,리굼숯불치킨,어썸푸드,외식,치킨,2023,34000,3300,2200,1000,27500,0,0,3,0,0,3,1,100,10,13000,14000,13500,20210504,3년 0개월,80,85,19,114849,59899
https://jshj.net/brands/%EC%9D%B8%EC%83%9D%EC%B9%98%ED%82%A8-BRD_20212288,https://api.jshj.net/api/brands/BRD_20212288,BRD_20212288,인생치킨,미나(MINA),외식,치킨,2023,36300,0,0,0,36300,252199,7642,5,4,0,1,0,20,,,,,20211015,2년 7개월,80,39,24,114849,59899
https://jshj.net/brands/%ED%95%AB%EA%B2%8C%EC%9D%B4%ED%8A%B899%EC%B9%98%ED%82%A8-BRD_20200916,https://api.jshj.net/api/brands/BRD_20200916,BRD_20200916,핫게이트99치킨,(주)영성에프앤비,외식,치킨,2023,50950,3300,1650,3000,43000,90967,7012,9,4,0,5,0,55.56,10,19000,21000,20000,20200518,4년 0개월,80,82,53,114849,59899
https://jshj.net/brands/%ED%94%BD%EC%8A%A4%EC%B9%98%ED%82%A8(PICKS%20CHICKEN)-BRD_20191310,https://api.jshj.net/api/brands/BRD_20191310,BRD_20191310,픽스치킨(PICKS CHICKEN),픽스치킨(주),외식,치킨,2024,63800,5500,3300,0,55000,340826,11903,3,2,0,0,0,0,10,15000,17000,16000,None,2년 7개월,80,17,69,114849,59899
https://jshj.net/brands/%EC%8C%8D%ED%8C%94%ED%86%B5%EB%8B%AD-BRD_20213199,https://api.jshj.net/api/brands/BRD_20213199,BRD_20213199,쌍팔통닭,(주)바이럴,외식,치킨,2024,88300,3300,1100,1000,82900,0,0,0,0,0,0,0,,15,43000,48000,45500,None,0년 0개월,80,,87,114849,59899
https://jshj.net/brands/%EB%8D%94%ED%9B%84%EB%9D%BC%EC%9D%B4%ED%8C%AC%20%ED%9B%84%EB%9D%BC%EC%9D%B4%EB%93%9C%20%EC%B9%98%ED%82%A8-BRD_20080100399,https://api.jshj.net/api/brands/BRD_20080100399,BRD_20080100399,더후라이팬 후라이드 치킨,아이에스크리에이티브,외식,치킨,2025,,,,,,100288,7163,3,0,0,2,0,66.67,15,26000,29000,27500,20080410,,80,80,74,114849,59899
https://jshj.net/brands/%EB%8B%AD%EC%82%AC%EC%9E%A5-BRD_20240245,https://api.jshj.net/api/brands/BRD_20240245,BRD_20240245,닭사장,산골푸드,외식,치킨,2024,35750,0,1100,0,34650,0,0,0,0,0,0,0,,10,5200,5800,5500,None,0년 0개월,80,,23,114849,59899
https://jshj.net/brands/%EB%A7%9B%ED%86%B5(%EB%A7%9B%EC%9E%88%EB%8A%94%ED%86%B5%EB%8B%AD)-BRD_20213527,https://api.jshj.net/api/brands/BRD_20213527,BRD_20213527,맛통(맛있는통닭),위더스FC,외식,치킨,2023,41100,3300,1100,2000,34700,0,0,0,0,0,0,0,,10,13000,15000,14000,None,0년 0개월,80,96,33,114849,59899
https://jshj.net/brands/%EC%82%BC%EA%B3%84%EA%BF%80%EC%B9%98%ED%82%A8-BRD_20213843,https://api.jshj.net/api/brands/BRD_20213843,BRD_20213843,삼계꿀치킨,돈대닥,외식,치킨,2023,57800,5500,3300,1000,48000,0,0,2,0,0,1,0,50,15,26000,29000,27500,20210415,3년 1개월,80,,63,114849,59899
https://jshj.net/brands/%EB%A7%8C%EC%88%98%ED%86%B5%EB%8B%AD-BRD_20240427,https://api.jshj.net/api/brands/BRD_20240427,BRD_20240427,만수통닭,(주)만수에프앤비,외식,치킨,2024,171500,11000,5500,5000,150000,0,0,2,0,0,0,0,0,25,57000,63000,60000,20160226,9년 1개월,80,,99,114849,59899
https://jshj.net/brands/%EB%82%A8%EB%B0%95%EC%82%AC%EC%9D%98%20%EB%8B%AD%EA%BC%AC%EC%B9%98%EC%95%A0%EA%BC%AC%EC%B9%98%EB%8B%A4-BRD_20211620,https://api.jshj.net/api/brands/BRD_20211620,BRD_20211620,남박사의 닭꼬치애꼬치다,닭꼬치애꼬치다,외식,치킨,2023,65700,5500,3300,3000,53900,0,0,2,1,0,0,0,0,15,31000,35000,33000,20210616,2년 11개월,87,,72,114849,59899
https://jshj.net/brands/%EC%A0%A0%ED%8B%80%EB%8B%AD-BRD_20210430,https://api.jshj.net/api/brands/BRD_20210430,BRD_20210430,젠틀닭,먹스타브라더스,외식,치킨,2023,66900,5500,3300,2000,56100,141456,14146,5,2,1,1,0,40,20,31000,35000,33000,20210701,2년 10개월,87,75,72,114849,59899
https://jshj.net/brands/%EC%98%AC%EB%8C%93%EC%B9%98%ED%82%A8-BRD_20230439,https://api.jshj.net/api/brands/BRD_20230439,BRD_20230439,올댓치킨,㈜에이티씨,외식,치킨,2023,58800,3300,3300,3000,49200,0,0,0,0,0,0,0,,20,34000,38000,36000,20230102,1년 4개월,87,,64,114849,59899
https://jshj.net/brands/%EC%A7%81%ED%99%94%EA%B3%84-BRD_20240855,https://api.jshj.net/api/brands/BRD_20240855,BRD_20240855,직화계,(주)주완푸드,외식,치킨,2024,64459,2750,1650,0,60059,0,0,0,0,0,0,0,,15,26000,29000,27500,None,0년 0개월,87,,70,114849,59899
https://jshj.net/brands/%EA%BC%AD%EA%B7%B8%EB%8B%AD%EC%B9%98%ED%82%A8-BRD_20150775,https://api.jshj.net/api/brands/BRD_20150775,BRD_20150775,꼭그닭치킨,(주)꼭그닭,외식,치킨,2023,218950,33000,11000,5000,169950,0,0,1,0,0,0,0,0,30,78000,87000,82500,20150616,8년 11개월,87,,100,114849,59899
https://jshj.net/brands/%EC%95%84%EB%A6%AC%EB%9E%9188%ED%86%B5%EB%8B%AD-BRD_20230762,https://api.jshj.net/api/brands/BRD_20230762,BRD_20230762,아리랑88통닭,(주)영맨,외식,치킨,2025,,,,,,1112645,23180,2,2,0,0,0,0,50,90000,110000,100000,20241112,,87,1,97,114849,59899
https://jshj.net/brands/%EC%A7%81%ED%99%94%EB%A1%9C%EB%B0%94%EB%B2%A0%ED%81%90%EC%B9%98%ED%82%A8-BRD_20213201,https://api.jshj.net/api/brands/BRD_20213201,BRD_20213201,직화로바베큐치킨,(주)바이럴,외식,치킨,2024,31900,3300,1100,1000,26500,0,0,1,1,0,0,0,0,10,11000,13000,12000,20231211,1년 3개월,87,82,15,114849,59899
